"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0090266","regulation of mitotic cell cycle spindle assembly checkpoint","15/4550","23/18860",0.652173913043478,2.7032967032967,4.6088605369545,3.433374002805e-05,0.00128751525105188,0.00108073992073076,"55143/10403/9212/220134/221150/332/3619/4085/348654/891/57082/84101/1843/8379/118471",15
"GO:1903504","regulation of mitotic spindle checkpoint","15/4550","23/18860",0.652173913043478,2.7032967032967,4.6088605369545,3.433374002805e-05,0.00128751525105188,0.00108073992073076,"55143/10403/9212/220134/221150/332/3619/4085/348654/891/57082/84101/1843/8379/118471",15
"GO:0006575","modified amino acid metabolic process","71/4550","191/18860",0.371727748691099,1.54083194292618,4.23607559498745,3.59969554218843e-05,0.00134180267964808,0.00112630877222965,"2625/25902/494143/54677/8985/2947/2346/9791/7298/2593/117247/113235/27232/10797/6505/7173/8424/8399/8876/115111/1384/79094/8836/6583/2950/2938/6817/112398/5359/2946/10841/112817/6506/27306/2949/2348/90527/221357/1733/6535/50506/3249/445/51301/2939/145447/27284/5352/1757/1081/4693/9027/91227/2628/1158/2940/53905/8875/23657/5625/389434/64902/405753/2953/1159/64600/2944/2679/1428/50487/728226",71
"GO:0006814","sodium ion transport","90/4550","255/18860",0.352941176470588,1.46296056884292,4.19705313763884,3.68118468678388e-05,0.0013640103973351,0.00114494992388441,"6584/480/9498/10916/6530/1258/23171/8884/55117/11254/6532/483/6337/65266/162514/6332/7369/10991/79570/53826/9368/51305/10479/477/1259/6327/83959/57731/5578/5270/1261/6583/388662/151258/6538/1756/25769/201780/1482/130497/6324/53827/28968/2903/65267/495/496/60482/6535/9497/284525/255738/81539/10568/40/6330/6331/57282/259232/2902/64849/6557/8671/53822/6329/284111/1906/6534/2257/54716/4842/340024/55515/6326/389015/3758/6543/6569/610/479/53828/57084/10021/1813/6523/6323/23439/6555/10050/6568",90
"GO:0042472","inner ear morphogenesis","47/4550","114/18860",0.412280701754386,1.70892616155774,4.28099119387585,3.94154181899519e-05,0.00144847424333647,0.00121584885122337,"2625/80736/1749/1750/9132/26018/5013/2255/2290/6926/286262/9368/84189/170961/3198/2624/7545/5818/2637/2048/55584/5754/10083/5629/259236/55636/51761/6662/220/121227/53904/5076/2254/3249/57822/124590/2487/5456/57216/222662/7401/2253/133060/1280/497189/474/3167",47
"GO:0006820","monoatomic anion transport","66/4550","175/18860",0.377142857142857,1.56327786499215,4.2212431621956,3.97068636050899e-05,0.00144847424333647,0.00121584885122337,"57348/5174/2568/1183/9498/4948/115019/1811/6530/5205/55144/1184/8884/55248/11254/2558/65266/85320/147798/54102/8001/6505/115111/83959/80727/368/2564/2743/10861/6506/6509/2742/5031/1836/9497/6512/6781/2567/57282/1080/375611/2555/5243/55107/6557/8671/7809/10257/5030/9481/55879/10316/8989/144453/22802/9022/5026/2569/117159/2556/54831/57084/363/56923/846/9635",66
"GO:1905820","positive regulation of chromosome separation","19/4550","33/18860",0.575757575757576,2.38654678654679,4.49517029297024,3.97894129494837e-05,0.00144847424333647,0.00121584885122337,"55143/9918/991/9212/220134/23397/221150/64151/9787/11065/332/3619/54892/9700/5359/10051/84101/8379/118471",19
"GO:0051785","positive regulation of nuclear division","30/4550","63/18860",0.476190476190476,1.9738356881214,4.36573028826877,4.0923467165952e-05,0.0014810964134189,0.001243231891137,"991/10635/220134/221150/9787/11065/6790/7039/3552/1761/10361/4488/55512/9700/8877/7124/346673/441161/255324/1618/84101/685/8379/2253/1906/388553/1814/118471/56979/1908",30
"GO:0002449","lymphocyte mediated immunity","128/4550","388/18860",0.329896907216495,1.36744080661606,4.12374213581951,4.16076935812266e-05,0.00148259357842294,0.00124448861099835,"2625/3263/79465/9156/9025/4436/5817/203068/53833/721/1054/154064/720/80329/6891/80328/1075/6318/9466/201294/11035/3383/8741/7124/3902/1379/200558/722/3002/3805/259307/3134/733/127943/28409/970/3458/28457/64170/102723169/28445/57289/28461/3592/29126/163486/28385/28468/3500/28414/353091/1439/28392/28442/3594/10538/28458/3598/28444/5551/57823/28424/941/28434/634/3543/2302/100423062/3501/3502/3538/28450/6398/3824/3514/28423/563/28455/441168/57379/3135/9437/924/3565/28388/28391/28452/28439/28454/3952/51311/117157/91543/28473/3456/28467/5133/4818/8807/28400/2205/59067/3539/64332/28448/201633/28395/28420/28401/28412/28834/3821/28378/1235/28426/730/28408/100431172/909/3811/1380/28394/910/28432/28464/3497/3495/3578",128
"GO:0002790","peptide secretion","93/4550","266/18860",0.349624060150376,1.4492109394365,4.16054228843992,4.166056450818e-05,0.00148259357842294,0.00124448861099835,"18/6833/3767/1131/7200/4316/8938/131177/169026/10815/94121/55638/9501/10411/9607/59341/2691/6279/2696/117247/3708/10874/7447/8091/5799/6566/51083/25924/55512/1113/111/3667/5578/6720/57393/2692/2151/1946/2867/7124/5019/3651/952/100507043/55636/2922/150/2770/7021/3458/91608/2852/222546/51738/4843/80157/1080/3745/3170/1363/3670/7036/26154/6927/114/7349/2244/6352/57818/4887/8989/1906/116/3952/152/6755/4826/6616/9971/7425/83795/2864/84417/54097/3358/1813/4160/846/1908/2695/2243/6514/222545",93
"GO:0019098","reproductive behavior","25/4550","49/18860",0.510204081632653,2.11482395155865,4.40599095030242,4.16793375460266e-05,0.00148259357842294,0.00124448861099835,"18/5266/3066/4986/6532/51083/5270/5104/8528/4861/100/7068/282969/6863/43847/63951/4808/1816/4543/6869/7054/84152/1620/1812/6406",25
"GO:0021761","limbic system development","51/4550","127/18860",0.401574803149606,1.66454962360474,4.23712056682843,4.38758054403807e-05,0.00154751893907085,0.00129898693951346,"2146/7804/585/7832/5914/9928/59336/1021/130574/7101/6926/2737/6608/6715/5454/477/30062/238/64211/3400/7545/5629/166614/220/10716/63827/10501/4808/1746/26047/66000/51176/79625/1600/7080/23440/9001/55079/84623/27023/5308/5649/9723/5626/1745/1813/7547/1812/140679/6658/137814",51
"GO:0097154","GABAergic neuron differentiation","14/4550","21/18860",0.666666666666667,2.76336996336996,4.55899771897405,4.40017433277978e-05,0.00154751893907085,0.00129898693951346,"59336/30012/429/2624/1746/64919/7080/391723/55079/1745/1813/1812/170302/170825",14
"GO:0009581","detection of external stimulus","59/4550","153/18860",0.38562091503268,1.59841988077282,4.19078004480479,4.75442754889117e-05,0.00165348967717913,0.00138793874572263,"5995/23349/92840/2047/1258/126006/117531/6785/9397/10002/2916/57010/6101/54437/5270/778/6295/84059/55584/7124/6121/25769/63895/10343/644168/51761/6863/4609/388531/7287/4923/3249/5957/23596/3000/58473/23746/40/168507/3356/6011/2779/5158/55107/222662/3815/2986/54112/8989/1000/374462/133060/221391/24/9293/7276/6323/346562/26103",59
"GO:0015695","organic cation transport","49/4550","121/18860",0.40495867768595,1.67857596948506,4.22243688932179,4.75461288698899e-05,0.00165348967717913,0.00138793874572263,"23428/80736/6584/5174/6542/6530/8140/55117/11254/9607/85413/120103/117247/60386/10991/6505/10560/118980/59272/6583/388662/57393/55640/6579/5997/151/6506/6509/222962/5002/116843/150/60482/1201/81539/148641/3745/5243/6572/6582/153201/6534/152/54716/204962/343/84889/6570/140679",49
"GO:0042742","defense response to bacterium","120/4550","361/18860",0.332409972299169,1.37785759946425,4.08745371254154,4.9150427053907e-05,0.00169978560228095,0.00142679953155318,"671/114770/8767/5266/56169/4316/1051/6364/25818/4025/6279/6590/338879/1672/5650/5292/2633/7369/10133/57115/400830/1113/3934/114771/9466/11005/3853/2810/1969/7018/115362/3906/3929/27086/133/338322/90070/7124/566/6372/2220/10333/3346/8970/1511/6280/338339/284297/6863/2358/384/26253/283/5553/64170/354/58985/171389/3592/245937/306/4843/4353/3500/6565/6283/56833/6038/3507/81035/10578/796/2244/5473/3501/1755/28912/3502/163351/115361/57379/54210/4069/406932/5225/948/646627/117159/6403/64332/84659/338376/128488/9971/57119/7425/387695/353142/1991/653808/8346/149708/3605/112744/3497/613211/140880/6700/140832/3495/1673/3347/6779/164237/245911/2243/4852/85569/6406/1669",120
"GO:0007588","excretion","18/4550","31/18860",0.580645161290323,2.40680609712868,4.42024837123049,5.44889765644815e-05,0.0018641684478074,0.00156478244344383,"185/7369/9368/1139/3778/9429/1201/6781/50617/1143/1906/6869/1141/80763/387129/1813/116085/4879",18
"GO:0090068","positive regulation of cell cycle process","96/4550","278/18860",0.345323741007194,1.43138588030674,4.08589599753241,5.45025955824814e-05,0.0018641684478074,0.00156478244344383,"55143/9918/991/898/10403/993/1111/10635/9212/699/6491/220134/2146/29899/1956/10926/81610/23397/221150/64151/9493/9787/8317/5902/11065/11200/2255/332/7027/9928/26271/3619/54892/994/27085/6790/4085/7039/3552/1761/10361/5336/4488/348654/983/7015/891/6241/2237/10733/55512/79733/57082/9700/1663/10615/301/5087/144455/11113/8877/5359/10051/7124/346673/595/995/6665/5890/9134/441161/255324/1618/201161/84101/685/990/51176/3306/8379/2253/2735/1906/8929/7480/6755/388553/1814/118471/1543/56979/1813/117194/1908/168448/49860",96
"GO:0071715","icosanoid transport","29/4550","61/18860",0.475409836065574,1.97059989191137,4.28137229000574,5.68185950638776e-05,0.00193276368454994,0.00162236126486677,"5321/5743/85320/8399/4828/301/553/368/8792/391013/1579/255189/28231/4923/4843/55867/10257/1906/6582/3952/8529/64600/1814/56923/26279/50487/1813/9376/10599",29
"GO:1990806","ligand-gated ion channel signaling pathway","24/4550","47/18860",0.51063829787234,2.11662380173018,4.32187293091888,5.80977886466446e-05,0.00196553659959436,0.00164987084005689,"1131/3708/2890/3359/2900/1139/2899/2151/80315/2904/2891/2867/55584/9177/2903/1201/2906/2902/2897/170572/285242/2864/2895/2893",24
"GO:0031644","regulation of nervous system process","50/4550","125/18860",0.4,1.65802197802198,4.16211205942056,5.8503980701891e-05,0.00196857989118525,0.00165242537811771,"18/23175/84866/2171/4099/6285/9607/6663/8898/10874/27242/1075/118738/151647/400746/2890/1139/56853/10879/2904/7124/745/2922/6863/2903/4923/5129/2906/51738/1135/2902/66000/10810/5243/22999/55273/4887/8989/1143/2257/644139/26952/5649/6543/7476/869/80763/7143/3358/58503",50
"GO:0051047","positive regulation of secretion","111/4550","331/18860",0.335347432024169,1.39003353142326,4.03678075884096,6.15709389552568e-05,0.00204962082885815,0.00172045111721866,"7494/18/6833/1131/5321/6664/9498/7200/8938/5874/169026/94121/55638/4986/6857/9501/3783/9607/6532/2691/6279/2696/3708/10874/3552/4602/650/7043/7447/136/51083/25924/55512/9619/8399/201294/4828/5578/2624/27063/553/6281/654/2692/2151/8792/1579/90070/2867/5019/3651/952/84634/100507043/3134/2922/6863/774/283/3458/4923/91608/57126/4824/2852/257194/222546/51738/85477/668/114899/1080/3745/285180/3670/7036/114/57512/6572/7349/2244/4887/8448/8989/1906/43/116/6869/2623/3952/1141/8529/4826/1588/56729/9971/6860/2864/242/84417/5617/8647/50487/1813/846/4879/1908/2695/2243/6514/222545",111
"GO:0070371","ERK1 and ERK2 cascade","111/4550","331/18860",0.335347432024169,1.39003353142326,4.03678075884096,6.15709389552568e-05,0.00204962082885815,0.00172045111721866,"7494/2066/152110/338761/8767/285016/1956/81610/7066/2047/4851/152007/2255/4067/1849/1116/128239/59341/255743/65266/7786/6098/3552/650/8685/55532/1847/140885/2633/983/9258/9290/1846/26291/284/9368/1852/7162/2651/2045/5578/80310/59272/1139/1969/57447/2950/10251/10818/3383/8792/389658/2048/55584/7124/652/408/10268/55861/6376/7422/5031/6662/2358/4609/65009/2852/64170/3976/1230/171389/93082/1843/3356/8817/91662/4803/128853/634/9464/2244/6352/4838/799/2253/1906/26281/116/55801/948/2261/8074/284340/100506013/3084/8000/387129/2056/9370/55885/407019/3358/4504/1813/6278/846/3375/4889/2243/4988/4852",111
"GO:0010232","vascular transport","38/4550","88/18860",0.431818181818182,1.78991008991009,4.18802182577176,6.41464573525633e-05,0.00208150674761986,0.00174721614799154,"23428/6584/480/9498/6542/2171/8140/8884/81031/6566/10991/6505/9368/477/6513/388662/55640/553/6506/387700/6509/9429/222962/4036/81539/6565/64849/5243/8671/10257/6582/54716/948/6543/9153/84889/6523/9376",38
"GO:0150104","transport across blood-brain barrier","38/4550","88/18860",0.431818181818182,1.78991008991009,4.18802182577176,6.41464573525633e-05,0.00208150674761986,0.00174721614799154,"23428/6584/480/9498/6542/2171/8140/8884/81031/6566/10991/6505/9368/477/6513/388662/55640/553/6506/387700/6509/9429/222962/4036/81539/6565/64849/5243/8671/10257/6582/54716/948/6543/9153/84889/6523/9376",38
"GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","131/4550","402/18860",0.325870646766169,1.35075173582636,4.00835101779335,6.41750991297261e-05,0.00208150674761986,0.00174721614799154,"2625/3572/3263/5321/8767/3595/79465/9156/9025/4436/5817/4851/53833/721/64581/154064/720/80329/6891/80328/1075/9466/201294/301/10673/11035/3383/338322/2048/8741/100/7124/5971/1379/200558/722/259307/3134/733/127943/28409/970/3458/6097/28457/64170/102723169/28445/84766/57289/28461/3592/29126/5588/163486/28385/28468/93978/3500/28414/353091/1439/51176/28392/28442/3594/10538/28458/3598/3662/28444/5551/28424/941/9173/28434/634/3543/2302/100423062/3501/3502/3538/28450/6398/3824/3514/28423/563/28455/57379/3135/924/3565/28388/28391/28452/28439/28454/51311/91543/28473/3456/28467/5133/28400/2205/3539/64332/28448/28395/28420/28401/28412/28834/3821/28378/1235/28426/730/28408/909/1380/28394/910/28432/28464/3497/3495/3578/5678",131
"GO:0043270","positive regulation of monoatomic ion transport","71/4550","194/18860",0.365979381443299,1.5170046448397,4.0814538556992,6.42367430463935e-05,0.00208150674761986,0.00174721614799154,"6833/6769/7466/4986/23171/3783/6532/776/3747/483/162514/23630/3627/51083/389816/53826/844/3934/2916/6327/90070/57158/6373/6376/3759/1482/5031/9495/6324/53827/150/65267/342667/3458/4923/11027/2852/1230/84766/1128/6781/6330/353514/6331/9722/2902/3746/1080/3670/7349/53822/6352/219527/8989/1906/9001/3952/2257/5026/4842/23566/4283/53828/2864/88/387129/100507537/846/1812/5535/1908",71
"GO:0170040","proteinogenic amino acid catabolic process","37/4550","85/18860",0.435294117647059,1.80431803490627,4.19075728410938,6.47608136974404e-05,0.00208150674761986,0.00174721614799154,"36/64087/6898/3712/2744/56922/3620/2752/3067/4329/84706/51166/51380/3176/5860/130013/2184/8528/6999/3081/875/89839/10841/259307/131669/4843/189/2571/102724560/169355/5625/4842/8942/64902/5053/4143/2731",37
"GO:0009620","response to fungus","35/4550","79/18860",0.443037974683544,1.83641674780915,4.20070439575562,6.51273293341524e-05,0.00208150674761986,0.00174721614799154,"5806/64581/2597/6279/23406/5336/5443/1113/26525/338322/1524/3346/1511/6280/338339/6863/26253/283/64170/4353/93978/6283/10578/796/81030/117159/84659/64806/387695/1991/3605/1673/3347/4852/1669",35
"GO:0045787","positive regulation of cell cycle","116/4550","349/18860",0.332378223495702,1.37772599892944,4.01624190470039,6.53386862196438e-05,0.00208150674761986,0.00174721614799154,"3169/55143/9918/991/898/10403/993/1111/10635/9212/699/6491/220134/2146/7051/29899/1956/10926/81610/23397/221150/64151/9493/9787/8317/5902/11065/11200/2255/5914/332/7027/9928/26271/3619/6532/54892/994/7101/27085/6790/2290/4085/7039/3552/5292/1761/10361/6926/4103/5336/4488/348654/983/7015/891/6241/2237/10733/55512/3955/79733/57082/5578/9700/1663/429/10615/301/5087/144455/11113/8877/675/4040/64094/5359/10051/7124/346673/595/166863/995/284071/6665/5629/5890/9134/441161/1978/255324/1618/4824/201161/84101/685/990/51176/3306/8379/2253/2735/1906/8929/7480/6755/388553/1814/118471/1543/56979/1813/117194/1908/168448/49860",116
"GO:0043583","ear development","84/4550","238/18860",0.352941176470588,1.46296056884292,4.05288734401304,6.56551191739791e-05,0.00208150674761986,0.00174721614799154,"2625/80736/1749/123016/1750/9132/26018/890/5205/4851/5013/2255/157506/81624/117531/2558/8549/57728/2290/596/6926/8825/650/286262/4171/2737/9368/84189/170961/3198/2624/7545/5818/2637/2048/84059/55584/5754/652/4919/10083/5629/259236/55636/51761/130497/6662/10804/4609/220/121227/53904/6939/5076/2254/3249/57822/9497/145258/65217/124590/2487/375611/5456/57216/23493/222662/8022/7401/9481/2253/4613/1906/26281/8929/653/133060/1280/10736/497189/7547/474/3167/131149",84
"GO:0016053","organic acid biosynthetic process","114/4550","342/18860",0.333333333333333,1.38168498168498,4.01667133341945,6.5695868649279e-05,0.00208150674761986,0.00174721614799154,"7494/18/29968/55301/25902/5321/26227/122970/22929/2171/60481/8309/2744/340895/11001/157506/8985/5743/2346/3620/2593/2752/9200/6785/54363/3295/7358/54898/10797/51302/51380/9388/8399/51495/2328/283985/116285/5723/247/130013/2950/26031/53632/1579/7923/875/85414/2946/122945/11057/112817/255189/32/2194/27306/5629/134429/586/220/162417/57834/9420/338328/873/445/1201/442909/81539/1582/5352/114880/5354/189/4056/1066/54988/83401/341392/91227/5166/2628/51129/634/284541/2571/102724560/23205/1906/5947/1907/5563/5407/1558/8942/64902/5730/9415/2944/9971/2679/1543/116519/242/5053/1109/8647/50487/5408/728226/119548/5406/2695/768218/345",114
"GO:0061448","connective tissue development","104/4550","307/18860",0.338762214983713,1.40418799441601,4.02615728268432,6.58725830170462e-05,0.00208150674761986,0.00174721614799154,"30812/7494/2625/3169/1302/139285/389084/3158/585/8200/658/4851/3475/5914/55553/1116/59341/8710/2303/202018/10891/4488/650/8091/7704/4781/2737/864/9517/144347/55512/56914/80310/64764/25884/3400/340419/654/1396/1893/4148/85301/875/4146/652/5019/6615/4969/3696/84649/3213/3207/84985/89766/8313/57211/7045/130497/6662/2297/5915/2254/1836/11145/6097/81029/3221/6423/6781/51738/85477/1746/2487/59350/151449/8817/9464/2690/8538/102724560/4613/1906/83729/1958/653/7480/642658/3952/655/1280/11061/5744/7476/10736/2261/9971/9350/4322/846/112744/4880/27302/5458/9421",104
